Codigo,Marca,Modelo,Años,Año_Inicio,Año_Fin,Motor,Cilindros,Tipo,Sistema,Referencias_Cruzadas,Imagen
FP3542,General Motors,Oldsmobile,Intrigue,,,01-02,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/7.png
FP3542,General Motors,Pontiac,Grand Prix,,,01-03,3.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/7.png
FP3592,GENERAL MOTORS,Chevrolet,Malibu,,,04-06,2.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDÁN,,/web/4/css/assets/product/bomba-electrica/general-motors/70.png
FP3592,GENERAL MOTORS,Chevrolet,Malibu,,,04-06,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDÁN,,/web/4/css/assets/product/bomba-electrica/general-motors/70.png
FP3592,GENERAL MOTORS,Chevrolet,Malibu,,,06,3.9L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDÁN,,/web/4/css/assets/product/bomba-electrica/general-motors/70.png
FP3599,GENERAL MOTORS,Chevrolet,Silverado 1500,,,04,4.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/71.png
FP3599,GENERAL MOTORS,Chevrolet,Silverado 2500,,,01-03,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/71.png
FP3599,GENERAL MOTORS,Chevrolet,Silverado 3500,,,01-03,8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/71.png
FP3599,GENERAL MOTORS,GMC,Sierra 1500,,,04,4.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/71.png
FP3599,GENERAL MOTORS,GMC,Sierra 2500,,,01-03,8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/71.png
FP3599,GENERAL MOTORS,GMC,Sierra 3500,,,01-03,8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/71.png
FP3609,GENERAL MOTORS,Chevrolet,Silverado 1500,,,05-07,4.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS HD,,/web/4/css/assets/product/bomba-electrica/general-motors/72.png
FP3609,GENERAL MOTORS,Chevrolet,Silverado 1500,,,04-07,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS HD,,/web/4/css/assets/product/bomba-electrica/general-motors/72.png
FP3609,GENERAL MOTORS,Chevrolet,Silverado 2500 HD,,,04-07,8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS HD,,/web/4/css/assets/product/bomba-electrica/general-motors/72.png
FP3609,GENERAL MOTORS,GMC,Sierra 1500 HD,,,05-07,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS HD,,/web/4/css/assets/product/bomba-electrica/general-motors/72.png
FP3612,GENERAL MOTORS,Chevrolet,Aveo / LS / LT / Special Value,,,04-05,1.6L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDÁN,,/web/4/css/assets/product/bomba-electrica/general-motors/73.png
FP3614,GENERAL MOTORS,Chevrolet,Colorado,,,04-05,2.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/74.png
FP3614,GENERAL MOTORS,Chevrolet,Colorado,,,04-05,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/74.png
FP3614,GENERAL MOTORS,GMC,Canyon,,,04-05,2.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/74.png
FP3614,GENERAL MOTORS,GMC,Canyon,,,04-05,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/74.png
FP3616,GENERAL MOTORS,Chevrolet,Silverado 3500,,,04-07,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/75.png
FP3616,GENERAL MOTORS,GMC,Sierra 3500,,,04-07,6.0L / 8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/75.png
FP3616,GENERAL MOTORS,GMC,Sierra 3500 Classic,,,07,8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/75.png
FP3617,GENERAL MOTORS,Chevrolet,Silverado 3500,,,04-06,6.0L / 8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/76.png
FP3617,GENERAL MOTORS,GMC,Sierra 3500,,,04-06,6.0L / 8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/76.png
FP3617,GENERAL MOTORS,GMC,Sierra 3500 Classic,,,07,6.0L / 8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/76.png
FP3626,GENERAL MOTORS,Chevrolet,Equinox,,,05-06,3.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/77.png
FP3626,GENERAL MOTORS,Pontiac,Torrent,,,06,3.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/77.png
FP3675,GENERAL MOTORS,Chevrolet,Avalanche 2500,,,04-06,8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS / SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/78.png
FP3675,GENERAL MOTORS,Chevrolet,Suburban 2500,,,04-07,6.0L / 8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS / SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/78.png
FP3675,GENERAL MOTORS,GMC,Yukon XL 2500,,,04-07,6.0L / 8.1L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS / SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/78.png
FP3678,GENERAL MOTORS,Chevrolet,Express 1500,,,05-08,4.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS VANS,,/web/4/css/assets/product/bomba-electrica/general-motors/79.png
FP3678,GENERAL MOTORS,Chevrolet,Express 2500,,,04-05,4.3L / 5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS VANS,,/web/4/css/assets/product/bomba-electrica/general-motors/79.png
FP3678,GENERAL MOTORS,GMC,Savana 3500,,,04-08,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS VANS,,/web/4/css/assets/product/bomba-electrica/general-motors/79.png
FP3549,General Motors,Buick,Rainier / Rainier CXL,,,04,4.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/8.png
FP3549,General Motors,Chevrolet,TrailBlazer EXT / TrailBlazer A,,,03-04,4.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/8.png
FP3549,General Motors,GMC,Envoy,,,02-04,4.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/8.png
FP3681,GENERAL MOTORS,Chevrolet,Express 3500,,,05-08,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/80.png
FP3681,GENERAL MOTORS,Chevrolet,Express 3500,,,04-08,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/80.png
FP3681,GENERAL MOTORS,GMC,Savana 3500,,,05-08,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/80.png
FP3681,GENERAL MOTORS,GMC,Savana 3500,,,04-08,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/80.png
FP3682,GENERAL MOTORS,Chevrolet,Express 3500,,,04-05,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/81.png
FP3682,GENERAL MOTORS,Chevrolet,Express 3500,,,05,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/81.png
FP3682,GENERAL MOTORS,GMC,Savana 3500,,,04-05,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/81.png
FP3682,GENERAL MOTORS,GMC,Savana 3500,,,05,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/81.png
FP3684,GENERAL MOTORS,Chevrolet,Silverado 1500,,,04-06,4.8L / 5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/82.png
FP3684,GENERAL MOTORS,Chevrolet,Silverado 1500,,,06,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/82.png
FP3684,GENERAL MOTORS,GMC,Sierra 1500,,,04-06,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/82.png
FP3684,GENERAL MOTORS,GMC,Sierra 1500 Classic,,,07,5.3L / 6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/82.png
FP3688,GENERAL MOTORS,Chevrolet,Colorado,,,06,2.8L / 3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/83.png
FP3688,GENERAL MOTORS,Chevrolet,Colorado,,,07-08,2.9L / 3.7L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/83.png
FP3688,GENERAL MOTORS,GMC,Canyon,,,07-08,2.9L / 3.7L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/83.png
FP3702,GENERAL MOTORS,Chevrolet,Silverado 1500,,,05-06,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/84.png
FP3702,GENERAL MOTORS,GMC,Sierra 1500,,,05-06,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/84.png
FP3702,GENERAL MOTORS,GMC,Sierra 1500 Classic,,,07,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/84.png
FP3703,GENERAL MOTORS,Chevrolet,LUV,,,03-05,2.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/85.png
FP3703,GENERAL MOTORS,Chevrolet,S10,,,03,2.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/85.png
FP3703,GENERAL MOTORS,GMC,Sonoma,,,03,2.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/85.png
FP3705,GENERAL MOTORS,Chevrolet,Tahoe,,,05-07,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/86.png
FP3705,GENERAL MOTORS,GMC,Yukon,,,05-07,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/86.png
FP3706,GENERAL MOTORS,Chevrolet,Avalanche / Avalanche 1500,,,05-07,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/87.png
FP3706,GENERAL MOTORS,Chevrolet,Suburban 1500,,,05-07,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/87.png
FP3706,GENERAL MOTORS,GMC,Yukon XL 1500,,,05-07,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/87.png
FP3711,GENERAL MOTORS,Chevrolet,Aveo,,,08-12,1.6L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS COMPACTOS,,/web/4/css/assets/product/bomba-electrica/general-motors/88.png
FP3712,GENERAL MOTORS,Chevrolet,Impala / Impala LS / Impala LT,,,06,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDANES,,/web/4/css/assets/product/bomba-electrica/general-motors/89.png
FP3712,GENERAL MOTORS,Chevrolet,Monte Carlo / LS / LT,,,06,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDANES,,/web/4/css/assets/product/bomba-electrica/general-motors/89.png
FP3615,General Motors,Buick,Rendezvous CX,,,06-07,2.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/9.png
FP3615,General Motors,Buick,Rendezvous CX,,,06,3.6L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/9.png
FP3615,General Motors,Buick,Rendezvous CXL,,,06-07,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/9.png
FP3615,General Motors,Buick,Rendezvous CXL,,,04-06,3.6L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/9.png
FP3715,GENERAL MOTORS,Chevrolet,HHR Comfort LT / LS,,,06-08,2.2L / 2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/90.png
FP3715,GENERAL MOTORS,Chevrolet,HHR Edición Especial,,,07,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/90.png
FP3715,GENERAL MOTORS,Chevrolet,HHR LS Panel,,,07-08,2.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/90.png
FP3726,GENERAL MOTORS,Chevrolet,Cobalt,,,06-07,2.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS COMPACTOS,,/web/4/css/assets/product/bomba-electrica/general-motors/91.png
FP3726,GENERAL MOTORS,Chevrolet,Cobalt,,,06-08,2.2L / 2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS COMPACTOS,,/web/4/css/assets/product/bomba-electrica/general-motors/91.png
FP3726,GENERAL MOTORS,Pontiac,G5,,,07-08,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS COMPACTOS,,/web/4/css/assets/product/bomba-electrica/general-motors/91.png
FP3732,GENERAL MOTORS,Chevrolet,Silverado 1500,,,07-08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/92.png
FP3732,GENERAL MOTORS,GMC,Sierra 1500,,,07-08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/92.png
FP3746,GENERAL MOTORS,Chevrolet,Trailblazer EXT,,,05-06,4.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/93.png
FP3746,GENERAL MOTORS,GMC,Envoy / Envoy XL,,,05-06,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/93.png
FP3746,GENERAL MOTORS,GMC,Envoy XUV,,,05,4.2L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/93.png
FP3747,GENERAL MOTORS,Chevrolet,Silverado 1500 / Classic,,,07-08,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/95.png
FP3747,GENERAL MOTORS,GMC,Sierra 1500,,,07-08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/95.png
FP3747,GENERAL MOTORS,GMC,Sierra 1500 Classic,,,07,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/95.png
FP3750,GENERAL MOTORS,Chevrolet,Silverado 1500,,,07-08,4.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/96.png
FP3750,GENERAL MOTORS,Chevrolet,Silverado 2500,,,07-08,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/96.png
FP3750,GENERAL MOTORS,GMC,Sierra 1500,,,07-08,4.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/96.png
FP3750,GENERAL MOTORS,GMC,Sierra 3500,,,07-08,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS TRUCKS,,/web/4/css/assets/product/bomba-electrica/general-motors/96.png
FP3751,GENERAL MOTORS,Chevrolet,Express 1500 / LS / LT,,,08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS VANS,,/web/4/css/assets/product/bomba-electrica/general-motors/96.png
FP3751,GENERAL MOTORS,GMC,Savana 1500 / LS,,,08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS VANS,,/web/4/css/assets/product/bomba-electrica/general-motors/96.png
FP3752,GENERAL MOTORS,Chevrolet,Silverado 1500,,,07-08,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/97.png
FP3752,GENERAL MOTORS,Chevrolet,Suburban 1500,,,08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/97.png
FP3752,GENERAL MOTORS,Chevrolet,Tahoe,,,08,5.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/97.png
FP3752,GENERAL MOTORS,GMC,Sierra 1500,,,07-08,4.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS,,/web/4/css/assets/product/bomba-electrica/general-motors/97.png
FP3753,GENERAL MOTORS,Chevrolet,Avalanche,,,08-09,5.3L / 6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/98.png
FP3753,GENERAL MOTORS,Chevrolet,Suburban 1500,,,08-09,5.3L / 6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/98.png
FP3753,GENERAL MOTORS,GMC,Yukon XL 1500,,,08-09,6.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SUV,,/web/4/css/assets/product/bomba-electrica/general-motors/98.png
FP3755,GENERAL MOTORS,Chevrolet,Malibu,,,07-08,2.2L / 3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDÁN,,/web/4/css/assets/product/bomba-electrica/general-motors/99.png
FP3755,GENERAL MOTORS,Chevrolet,Malibu,,,07,3.9L,Refacción,BOMBAS DE GASOLINA - LÍNEA GENERAL MOTORS SEDÁN,,/web/4/css/assets/product/bomba-electrica/general-motors/99.png
FP8657,HONDA / ACURA,Acura,MDX,,,06,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA / ACURA,,/web/4/css/assets/product/bomba-electrica/honda/1.png
FP8657,HONDA / ACURA,Honda,Pilot,,,05-08,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA / ACURA,,/web/4/css/assets/product/bomba-electrica/honda/1.png
FP8566,HONDA,Honda,Civic,,,03-05,1.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN,,/web/4/css/assets/product/bomba-electrica/honda/10.png
FP8566,HONDA,Honda,Civic,,,04-05,1.7L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN,,/web/4/css/assets/product/bomba-electrica/honda/10.png
FP8566,HONDA,Honda,Civic,,,02-05,2.0L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN,,/web/4/css/assets/product/bomba-electrica/honda/10.png
FP8642,HONDA,Honda,Odyssey,,,99-04,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA MINIVAN,,/web/4/css/assets/product/bomba-electrica/honda/11.png
FP8654,HONDA,Honda,Element DX / EX,,,03-11,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SUV,,/web/4/css/assets/product/bomba-electrica/honda/12.png
FP8654,HONDA,Honda,Element LX,,,04-11,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SUV,,/web/4/css/assets/product/bomba-electrica/honda/12.png
FP8656,HONDA,Honda,Accord EX / DX,,,03-07,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN,,/web/4/css/assets/product/bomba-electrica/honda/13.png
FP8656,HONDA,Honda,Accord,,,03-07,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN,,/web/4/css/assets/product/bomba-electrica/honda/13.png
FP8692,HONDA,Honda,Odyssey,,,05-10,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA MINIVAN,,/web/4/css/assets/product/bomba-electrica/honda/14.png
FP8714,HONDA,Honda,Fit / EX / LX / Sport,,,07-08,1.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA COMPACT,,/web/4/css/assets/product/bomba-electrica/honda/15.png
FP8714,HONDA,Honda,Fit DX,,,08,1.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA COMPACT,,/web/4/css/assets/product/bomba-electrica/honda/15.png
FP8717,HONDA,Honda,Ridgeline,,,06-14,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA PICKUP,,/web/4/css/assets/product/bomba-electrica/honda/16.png
FP8723,HONDA,Honda,Civic,,,06-11,1.8L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN,,/web/4/css/assets/product/bomba-electrica/honda/17.png
FP8733,HONDA,Honda,CR-V,,,02-06,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SUV,,/web/4/css/assets/product/bomba-electrica/honda/18.png
FP8836,HONDA,Honda,Civic Hybrid,,,06-11,1.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA HYBRID,,/web/4/css/assets/product/bomba-electrica/honda/19.png
FP8836,HONDA,Honda,Civic Hybrid-L,,,09-11,1.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA HYBRID,,/web/4/css/assets/product/bomba-electrica/honda/19.png
FP8836,HONDA,Honda,Civic,,,11,1.3L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA HYBRID,,/web/4/css/assets/product/bomba-electrica/honda/19.png
FP8720,HONDA / ACURA,Acura,MDX,,,01-02,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA / ACURA,,/web/4/css/assets/product/bomba-electrica/honda/2.png
FP8720,HONDA / ACURA,Honda,Pilot,,,03-04,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA / ACURA,,/web/4/css/assets/product/bomba-electrica/honda/2.png
FP8859,HONDA,Honda,CR-V,,,07-11,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SUV,,/web/4/css/assets/product/bomba-electrica/honda/20.png
FP8922,HONDA,Honda,Accord,,,08-12,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN / CROSSOVER,,/web/4/css/assets/product/bomba-electrica/honda/21.png
FP8922,HONDA,Honda,Crosstour,,,12,2.4L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA SEDÁN / CROSSOVER,,/web/4/css/assets/product/bomba-electrica/honda/21.png
FP8923,HONDA,Honda,Accord,,,08-12,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA V6,,/web/4/css/assets/product/bomba-electrica/honda/22.png
FP8923,HONDA,Honda,Accord Crosstour,,,10-11,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA V6,,/web/4/css/assets/product/bomba-electrica/honda/22.png
FP8923,HONDA,Honda,Crosstour,,,12,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA V6,,/web/4/css/assets/product/bomba-electrica/honda/22.png
FP8943,HONDA,Honda,Fit,,,09-13,1.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA COMPACT,,/web/4/css/assets/product/bomba-electrica/honda/23.png
FP9070,HONDA,Honda,Odyssey,,,11-16,3.5L,Refacción,BOMBAS DE GASOLINA - LÍNEA HONDA MINIVAN,,/web/4/css/assets/product/bomba-electrica/honda/24.png
